"galaxy number" x y "aperture radius" "galaxy type" counts "counts error" background magnitude "magnitude error"
238 1012 1749 9.0 E1 33779.40825688078 183.79175241800374 3422.8577981651374 13.978369906526376 0.013240172123373941
239 2067 1834 9.899494936611665 E1 41509.371958285075 203.73848914303127 3421.28157589803 13.754634593746825 0.012591050325606791
240 1377 3910 8.48528137423857 E2 9304.25599999998 96.4585714179926 3433.108 15.378295872026989 0.021264125486368843
241 2101 1390 7.0710678118654755 E1 16774.29442970823 129.51561461734346 3424.8302387267904 14.738389345815271 0.01651039890658706
242 2263 3652 15.556349186104045 E5 45425.116925592745 213.1316891632794 3416.646770237122 13.656759865329162 0.012339091233605073
243 418 2553 14.142135623730951 E3 64119.52331606209 253.21833131916435 3421.79274611399 13.282524287456202 0.01151996273083982
244 683 2773 7.7781745930520225 E1 25479.503184713343 159.62300330689604 3430.8891719745225 14.28452261099881 0.01432872394755236
245 1856 1993 8.485281374238571 E1 28571.550588235266 169.0312118758996 3419.389411764706 14.160165474153327 0.013855169193804542
246 2123 2617 8.5 E2 32109.258766626386 179.1905655067431 3422.5792019347036 14.033424299714978 0.013417423125310007
247 25 892 7.0710678118654755 E0 22505.941095890434 150.01980234585844 3420.886301369863 14.419257055324444 0.014896786491571825
248 1383 694 6.5 E2 17450.30055401665 132.09958574506072 3427.3919667590026 14.695492721500276 0.01626905838116158
249 1287 6 10.0 E1 27448.626373626357 165.67626979633008 3435.120879120879 14.203698460756122 0.014015733953575726
250 832 1044 9.5 E1 37072.25544100798 192.54156808597978 3424.077892325315 13.877377477751374 0.012933679395531873
251 494 1513 8.48528137423857 E2 26712.564610011643 163.43978894385432 3421.102444703143 14.233211035982874 0.014127731464157857
252 1096 2167 11.5 E2 47887.965554359536 218.83319116249146 3424.1582346609257 13.599434032225556 0.012199533098757055
253 1818 3865 12.020815280171309 E1 55791.76547842393 236.20280582250484 3423.3996247654786 13.43357473882011 0.011825842674021562
254 643 1079 10.606601717798213 E1 49721.73362445418 222.9837070829485 3425.593886462882 13.558634343559067 0.01210359364719306
255 820 4179 6.363961030678928 E1 14497.295104895078 120.40471379848498 3420.193006993007 14.896782551412683 0.01747586552739954
256 24 2516 8.0 E2 20928.592814371234 144.66717946504394 3419.191616766467 14.498149928854508 0.015258578216300427
257 263 2121 9.192388155425117 E1 36480.56140350882 190.99885183819515 3423.9824561403507 13.89484621721254 0.012985037755250513
258 373 2884 8.0 E1 26074.30456852789 161.47539926728123 3425.07614213198 14.259468164691594 0.014229572789019122
259 1070 2260 7.0710678118654755 E0 20379.37615894037 142.75635242937656 3422.588079470199 14.527022786211191 0.015396736171947457
260 1475 464 10.606601717798213 E1 51464.75687103602 226.85845117834165 3421.757928118393 13.521225186425497 0.012017995164776696
261 623 2126 11.313708498984761 E1 58098.355121951194 241.03600378771466 3427.427317073171 13.389590407904224 0.011733617707806919
262 377 4218 11.0 E1 42863.1495422177 207.03417481714874 3424.8392675483215 13.719789801472114 0.012499293798444049
263 2029 2081 9.5 E1 45302.996670366316 212.84500621430215 3420.359600443951 13.65968267408713 0.012346360586291249
264 789 3181 8.5 E1 20652.038740920118 143.70817214382805 3434.645278450363 14.512592672340164 0.015327292434398055
265 2145 103 9.899494936611665 E4 29563.987964989054 171.9418156382823 3410.8807439824946 14.12309245796893 0.013722653921937868
266 1851 2657 16.263455967290593 E5 47832.87434554972 218.7072800469836 3431.193717277487 13.600683802424726 0.012202515548389777
267 930 274 9.0 E1 30087.66451612899 173.45796181244893 3429.2645161290325 14.104028805086704 0.013655980995047928
268 1459 1677 10.606601717798213 E2 46816.21479958888 216.37054975108992 3420.4275436793423 13.624009257360228 0.012258665613556933
269 2178 3071 7.7781745930520225 E3 15455.255930087427 124.31916960021663 3421.1885143570535 14.827309497190072 0.01703751475368891
270 1367 1249 7.0710678118654755 E1 16599.69546120058 128.83980542208445 3418.250366032211 14.749749698685003 0.01657569705853735
271 2189 3406 7.0710678118654755 E1 19170.224489795946 138.4565797995745 3422.7755102040815 14.593432003393163 0.01572676274479945
272 114 615 9.5 E1 32758.414141414178 180.9928566032764 3426.2312008978674 14.0116928272839 0.013346564817359522
273 1701 2016 10.606601717798213 E1 51216.050153531294 226.30963336440473 3419.2978505629476 13.526484794787619 0.012029896390060956
274 1019 2696 13.0 E2 44045.19133574017 209.8694626088802 3432.0216606498193 13.69025374766157 0.012423315250525929
275 1061 1573 9.192388155425117 E2 31693.37598204265 178.0263350800736 3420.3254769921436 14.04757874311915 0.01346421464309029
276 2316 2213 10.5 E2 35944.19329608936 189.5895389943479 3425.5944134078213 13.910928147288464 0.013032918645704439
277 1475 3485 12.727922061357855 E2 45227.19402985081 212.66686161659229 3437.2332089552237 13.661500889421072 0.01235089037373999
278 1526 1574 6.363961030678928 E1 14883.903496503517 121.99960449322579 3417.721678321678 14.86820788624462 0.01729266091222262
279 597 408 9.192388155425117 E1 27720.5353535354 166.49485083189631 3429.5611672278337 14.19299596664037 0.013975752785817575
280 1961 895 7.0710678118654755 E1 21165.07814569539 145.4822262192031 3411.939072847682 14.485950309212628 0.01520114532242106
281 851 1891 6.5 E1 16241.044260027677 127.44035569641069 3420.7952973720608 14.77346512526984 0.01671391582083133
282 22 1462 7.0710678118654755 E0 17367.260689655148 131.7849031173721 3418.5393103448278 14.70067169181896 0.01629776273480175
283 1401 4368 7.7781745930520225 E2 21476.092286501407 146.5472356835891 3425.736914600551 14.470111846164787 0.015127404504208958
284 411 1422 12.0 E1 39137.730946882155 197.83258312745693 3432.3845265588916 13.818510891624374 0.01276546620756343
285 180 660 14.142135623730951 E1 76143.56812339326 275.9412403454642 3427.948586118252 13.095916939503105 0.011180396868494435
286 718 1537 9.192388155425117 E1 33043.470588235316 181.77863072494335 3423.425605536332 14.002285861447962 0.01331625577236576
287 1265 4406 7.5 E2 16980.88888888892 130.3107397296513 3420.8888888888887 14.72509894932978 0.016434748106159795
288 783 337 9.0 E1 30580.13761467888 174.87177477991946 3425.9633027522937 14.086401411341196 0.013595199987632029
289 821 3304 13.435028842544401 E1 60290.176943699815 245.54058105270462 3435.459785522788 13.349383603839701 0.0116516323220612
290 1780 44 5.656854249492381 E1 14045.031770045392 118.51173684511333 3410.1543116490166 14.93119318520375 0.017702021544047788
291 713 2714 7.0 E1 14267.540935672498 119.4468121620351 3429.6169590643276 14.91412718180625 0.017589094698135188
292 1958 2473 8.48528137423857 E2 20693.435957696845 143.85213226677192 3423.250293772033 14.510418481700052 0.01531689796384671
293 859 1017 9.192388155425117 E1 29118.58267716538 170.64167919112077 3425.488188976378 14.139574419419672 0.013781097007431225
294 2343 1651 6.363961030678928 E1 14087.127080181546 118.68920372208058 3429.1013615733737 14.927943919008431 0.017680404107645868
295 1138 2844 11.0 E1 17067.86859688198 130.6440530482807 3442.503340757238 14.71955177342986 0.01640340734459744
296 1437 1759 7.7781745930520225 E1 20822.01865671639 144.29836678464656 3417.8917910447763 14.503692921816999 0.015284857198400906
297 889 2310 9.899494936611665 E1 31239.903337169137 176.7481353145462 3426.228998849252 14.063225796477802 0.013516536190369147
298 232 2335 10.0 E2 23634.94824707842 153.7366197334858 3423.9616026711187 14.366113360812534 0.014665491519426376
299 2099 2009 9.899494936611665 E3 30382.197849462318 174.30489909770844 3416.8236559139787 14.09345203113964 0.013619411927357388
300 2131 1968 11.313708498984761 E2 52697.46470588239 229.55928364124676 3422.605882352941 13.495525695874287 0.011960459424406728
301 866 923 14.849242404917497 E3 61810.76271186445 248.617703938928 3424.5338983050847 13.32233974353175 0.01159768781374297
302 1682 2446 14.849242404917497 E3 39709.568544995855 199.27259858042663 3423.9352396972245 13.802762079088307 0.012721697542532606
303 2179 3907 7.0710678118654755 E0 17477.985430463606 132.20433211685466 3417.892715231788 14.693771567534073 0.016259544941335066
304 2043 4158 8.5 E1 30615.951048951087 174.97414394404416 3415.0314685314684 14.085130612912922 0.013590850048653907
305 167 3385 9.192388155425117 E2 23039.18967452296 151.7866584207023 3421.1672278338947 14.393831999544801 0.014784918688462928
306 2056 2948 7.0710678118654755 E1 14519.157894736833 120.4954683576807 3425.5263157894738 14.895146429522772 0.017465264091812087
307 2311 399 7.0710678118654755 E2 15808.676431424748 125.7325591540423 3407.96138482024 14.802761223744918 0.01688827506727081
308 2355 1509 10.606601717798213 E3 30616.250312891163 174.97499910813306 3430.831038798498 14.085120000140972 0.013590813739132875
309 1048 3901 12.727922061357855 E4 38890.509074410205 197.2067673139292 3421.2223230490017 13.825390929817118 0.012784747888064137
310 2120 3636 8.5 E2 21024.587338804264 144.99857702337724 3421.875732708089 14.493181298960558 0.015235120103734127
311 824 589 9.5 E0 36749.450828729314 191.7014627714909 3427.667403314917 13.886872866200113 0.012961512442945924
312 1912 3212 8.485281374238571 E0 22969.753521126793 151.55775638721627 3428.31220657277 14.397109162533644 0.014799212055793215
313 259 4009 6.363961030678928 E1 12694.583684950776 112.67024312102453 3424.815752461322 15.040953842783697 0.018465562734655112
314 2340 2857 7.0710678118654755 E1 15655.41249999998 125.1215908626484 3420.6125 14.813338711987097 0.016952225919020455
315 1560 4292 12.0 E3 42528.47556390983 206.2243331033218 3418.7274436090224 13.728300460805322 0.01252149032082207
316 1307 2158 6.5 E1 15842.297372060837 125.86618835914925 3420.749654218534 14.800454597323698 0.01687440012131892
317 1240 3436 9.192388155425117 E3 16429.335509138327 128.17696949584322 3441.800261096606 14.760950003547219 0.01664065207662936
318 2091 2778 9.0 E1 23734.89710982661 154.06134203565347 3422.279768786127 14.361531616492599 0.014646001203385824
319 2101 3371 11.313708498984761 E2 41338.81853658536 203.31949866302878 3420.97756097561 13.759104849168642 0.012602991688837379
320 1900 1226 8.48528137423857 E2 24796.641025641005 157.46949236484193 3418.792540792541 14.314017862735728 0.014447977789863769
321 1670 3054 7.5 E1 11486.614266842776 107.17562347307701 3442.220607661823 15.149519906936924 0.019287947202878533
322 1750 1450 9.192388155425117 E2 28449.95936794583 168.6711574868265 3417.6410835214447 14.16479587381283 0.013871990077665005
323 1850 2301 6.0 E2 12122.155487804865 110.10066070557826 3423.4664634146343 15.091050374263594 0.01883642324797874
324 1425 3461 7.7781745930520225 E1 13573.825333333358 116.50676089108889 3439.9346666666665 14.968244358919572 0.017952461552454287
325 2116 4093 7.0 E1 17330.472184531856 131.64525127983865 3416.1967435549527 14.70297401093838 0.016310561135046767
326 1222 2295 5.656854249492381 E0 11082.440476190466 105.27317073305271 3425.2738095238096 15.188411481547195 0.019599820306405107
327 1791 1297 9.192388155425117 E2 31749.336343115076 178.18343453619664 3416.9717832957112 14.045663370854056 0.013457853042811137
328 536 3479 9.899494936611665 E3 25731.027491408917 160.40893831519776 3426.405498281787 14.273857177989537 0.014286277825412468
329 163 1797 7.0 E1 13704.850828729304 117.06771898661606 3420.0939226519336 14.957814218007721 0.01788122349577482
330 1277 2451 10.5 E4 24986.645898234612 158.07164798987392 3426.365524402908 14.305730094543074 0.014414189230031092
331 1102 2800 9.192388155425117 E1 18836.352583586668 137.24559221915533 3439.6367781155013 14.61250797229964 0.01582481829610998
332 2228 3250 8.5 E1 20308.257557436493 142.50704388708823 3430.9721886336156 14.530818343340911 0.015415134234505228
333 720 423 9.192388155425117 E2 21824.72277227721 147.73192875027797 3432.220297029703 14.452628160491825 0.015047070176158639
334 1554 1754 6.5 E1 16213.36061026353 127.33169523046305 3419.9389736477115 14.775317394521974 0.016724820729068526
335 355 3889 6.5 E1 13450.958041958067 115.97826538605442 3424.27972027972 14.978116955042758 0.018020430157132554
336 1906 2001 9.0 E3 25121.06074766353 158.49624837094262 3418.357476635514 14.299905065687952 0.014390572511028675
337 2093 3450 10.0 E3 14063.454545454573 118.58943690504046 3423.181818181818 14.929769965405038 0.017692546043512215
338 1733 3873 7.0710678118654755 E1 16223.33509700175 127.3708565449795 3424.6596119929454 14.774649653158017 0.016720887679731556
339 1636 407 6.363961030678928 E2 14484.124301676002 120.35000748515142 3412.7974860335194 14.897769391890339 0.017482266470062742
340 1653 1184 8.48528137423857 E2 23752.499411071894 154.1184590212084 3416.7714958775027 14.36072671001111 0.014642584473532597
341 1876 2015 7.7781745930520225 E2 19565.17288557216 139.87556214568775 3417.4639303482586 14.57129077537321 0.015614794328369519
342 1609 2786 9.899494936611665 E1 23247.496703296696 152.4712979655407 3436.779120879121 14.384059513007754 0.014742514883119819
343 1750 2995 6.5 E1 12000.961165048546 109.54889851134308 3432.883495145631 15.101959924055883 0.018919122004260106
344 2248 1908 12.0 E3 37540.18499999998 193.75289675253885 3424.123 13.863758978708553 0.012894104639571432
345 1987 1706 6.363961030678928 E1 14349.914446002793 119.79112841109225 3418.008415147265 14.907876720450348 0.017548112395821495
346 2353 2039 9.899494936611665 E2 21473.153846153782 146.53720976650874 3427.703296703297 14.470260410871422 0.015128091905932922
347 2236 430 7.0 E1 18340.17687074831 135.42590915607067 3409.8884353741496 14.641491200888058 0.01597666583178721
348 659 1136 12.0 E2 43146.96448598128 207.7184741085426 3421.2785046728973 13.712624381874265 0.012480711875210625
349 1504 3463 7.778174593052023 E3 10539.3333333333 102.66125526864212 3437.0383141762454 15.242967148997376 0.020053401891064773
350 24 452 7.0710678118654755 E1 16157.991631799196 127.11408903736515 3422.557880055788 14.779031552813201 0.0167467353271978
351 569 3215 8.48528137423857 E2 18392.747058823516 135.61986233153135 3430.923529411765 14.638383504067521 0.015960216721070005
352 1104 3796 7.0710678118654755 E2 14854.205843293472 121.8778316318988 3427.253652058433 14.870376405274314 0.017306420196385144
353 342 1216 8.48528137423857 E2 19589.469767441828 139.96238697393608 3419.2802325581397 14.569943297480055 0.01560804333502877
354 2036 1375 7.0710678118654755 E1 13882.309933774806 117.82321474893989 3426.9033112582783 14.943845659626401 0.01778672614447952
355 872 3618 9.5 E2 22831.38807649043 151.100589265861 3430.8852643419573 14.403669209925894 0.01482793514374771
356 2085 158 7.0710678118654755 E1 19340.34840425535 139.06958116085397 3410.534574468085 14.583839266599103 0.015678010866090324
357 750 2227 8.5 E1 20036.360097323566 141.54985022006758 3433.2165450121656 14.545452929220728 0.01548659213210083
